,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar_x,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,price_in_dollar_y
4179,53370814,0.65,False,De Baarsjes - Oud-West,52.35949,4.85472,Entire home/apt,2,1,1,18,300.0,2,8,True,10,1,5.0,False,150.0,600.0,0.13,0.09,0.26,4.99,300.0
4180,53376568,0.67,False,De Baarsjes - Oud-West,52.37041,4.84815,Entire home/apt,2,1,1,1,109.0,2,2,True,0,0,4.83,False,54.5,218.0,0.07,0.16,0.17,4.99,109.25753424657535
4181,53389641,0.18,False,Oostelijk Havengebied - Indische Buurt,52.36895,4.95293,Entire home/apt,2,1,1,9,183.0,3,10,True,1,1,5.0,False,91.5,549.0,0.09,0.17,0.19,4.99,201.26027397260273
4182,53390946,1.0,False,De Baarsjes - Oud-West,52.36373,4.87849,Private room,2,1,1,9,281.0,1,1125,True,21,1,5.0,True,140.5,281.0,0.13,0.23,0.27,4.99,192.9041095890411
4183,53391192,1.0,False,De Baarsjes - Oud-West,52.36233,4.87898,Private room,2,1,1,6,291.0,1,1125,True,15,0,3.5,True,145.5,291.0,0.13,0.25,0.25,4.99,202.9041095890411
4184,53391440,1.0,False,De Baarsjes - Oud-West,52.36337,4.87711,Private room,3,1,1,7,311.0,1,1125,True,11,0,4.22,True,103.67,311.0,0.11,0.32,0.33,4.99,222.9041095890411
4185,53392830,1.0,False,Bos en Lommer,52.38293,4.85229,Entire home/apt,2,1,1,7,102.0,1,14,True,0,3,5.0,True,51.0,102.0,0.06,0.12,0.19,4.99,104.95342465753424
4186,53413942,0.46,False,De Baarsjes - Oud-West,52.36792,4.87525,Entire home/apt,4,2,4,27,543.0,2,365,True,4,1,4.57,True,135.75,1086.0,0.1,0.27,0.26,10.99,568.9041095890411
4187,53425085,1.0,False,Bos en Lommer,52.37449,4.84282,Entire home/apt,4,2,2,1,206.0,2,30,True,0,2,4.75,True,51.5,412.0,0.1,0.16,0.22,4.99,244.8
4188,53439335,1.0,False,Westerpark,52.38462,4.88163,Entire home/apt,2,1,1,4,136.0,2,1125,True,0,1,5.0,False,68.0,272.0,0.09,0.14,0.16,4.99,136.1095890410959
4189,53442790,0.62,False,Centrum-West,52.37512,4.89223,Entire home/apt,2,1,1,7,215.0,3,12,True,0,2,5.0,False,107.5,645.0,0.13,0.2,0.23,4.99,215.0
4190,53453495,1.0,False,Noord-Oost,52.38887,5.00132,Entire home/apt,4,2,3,15,400.0,3,7,True,0,1,5.0,False,100.0,1200.0,0.15,0.18,0.25,10.99,400.0
4191,53470378,1.0,False,Oud-Oost,52.35219,4.91587,Entire home/apt,2,1,1,7,150.0,15,365,True,0,0,5.0,False,75.0,2250.0,0.07,0.22,0.18,4.99,150.0
4192,53478823,0.54,False,De Pijp - Rivierenbuurt,52.3493,4.90826,Entire home/apt,4,2,2,17,343.0,3,21,True,0,2,4.8,False,85.75,1029.0,0.1,0.11,0.21,4.99,339.5780821917808
4193,53487895,0.5700000000000001,False,Westerpark,52.37523,4.86993,Entire home/apt,4,2,2,12,363.0,2,30,True,0,0,4.8,False,90.75,726.0,0.11,0.3,0.25,4.99,303.6849315068493
4194,53489394,0.9500000000000001,False,De Baarsjes - Oud-West,52.37275,4.8619,Entire home/apt,2,1,1,2,100.0,1,365,True,0,5,4.93,False,50.0,100.0,0.05,0.19,0.17,4.99,100.0
4195,53495461,0.49,False,Centrum-West,52.37462,4.89113,Entire home/apt,4,2,2,7,264.0,3,27,True,0,0,5.0,True,66.0,792.0,0.05,0.06,0.17,4.99,265.8904109589041
4196,53496388,0.24,False,Centrum-West,52.37663,4.88951,Entire home/apt,2,1,1,12,350.0,2,1125,True,17,1,5.0,False,175.0,700.0,0.12,0.13,0.24,4.99,422.37808219178083
4197,53508687,0.0,False,Centrum-West,52.37774,4.88155,Entire home/apt,4,2,2,38,1186.0,21,1125,True,21,0,4.72,True,296.5,24906.0,0.06,0.13,0.29,10.99,610.9589041095891
4198,53528358,0.03999999999999998,False,Zuid,52.35354,4.8556,Entire home/apt,2,1,1,8,90.0,14,33,True,0,0,5.0,False,45.0,1260.0,0.06,0.1,0.18,4.99,90.0
4199,53537155,0.64,False,Zuid,52.34915,4.87696,Private room,2,1,1,9,187.0,1,1125,True,11,1,5.0,True,93.5,187.0,0.09,0.13,0.21,4.99,288.627397260274
4200,53544518,0.56,False,Centrum-West,52.3725,4.88846,Private room,4,1,4,12,333.0,1,99,True,7,0,4.67,True,83.25,333.0,0.04,0.18,0.19,4.99,336.74520547945207
4201,53551602,1.0,False,De Baarsjes - Oud-West,52.36814,4.87095,Entire home/apt,2,1,1,11,99.0,2,13,True,0,0,4.8,False,49.5,198.0,0.06,0.13,0.16,4.99,115.07671232876713
4202,53559188,0.54,False,Centrum-West,52.38592,4.88818,Entire home/apt,4,2,3,3,229.0,4,1125,True,0,1,4.88,False,57.25,916.0,0.1,0.16,0.2,4.99,229.0
4203,53563435,0.39,False,Oud-Noord,52.39612,4.90431,Entire home/apt,4,2,2,6,225.0,4,31,True,4,1,5.0,False,56.25,900.0,0.12,0.17,0.21,4.99,248.03013698630136
4204,53564482,0.5800000000000001,False,Centrum-West,52.36617,4.88085,Entire home/apt,2,1,1,17,379.0,1,365,True,7,2,4.67,True,189.5,379.0,0.07,0.15,0.28,4.99,358.64383561643837
4205,53578745,0.33,False,De Pijp - Rivierenbuurt,52.3481,4.90099,Entire home/apt,2,1,1,1,120.0,2,30,True,0,0,5.0,False,60.0,240.0,0.06,0.18,0.19,4.99,120.0
4206,53580164,1.0,False,Osdorp,52.352139,4.794104,Entire home/apt,4,2,2,6,168.0,2,20,True,0,0,5.0,False,42.0,336.0,0.07,0.14,0.18,4.99,182.94246575342467
4207,53585990,0.45999999999999996,False,Centrum-West,52.37251,4.8869,Private room,3,1,2,9,263.0,1,99,True,7,0,5.0,True,87.67,263.0,0.16,0.24,0.18,4.99,283.9506849315068
4208,53588606,0.5700000000000001,False,Oostelijk Havengebied - Indische Buurt,52.37316,4.94943,Entire home/apt,4,2,3,9,165.0,5,14,True,0,0,5.0,False,41.25,825.0,0.07,0.23,0.21,4.99,166.72602739726028
4209,53639531,0.21000000000000008,False,Zuid,52.34684,4.84826,Entire home/apt,4,2,2,12,145.0,2,365,True,0,0,5.0,False,36.25,290.0,0.06,0.17,0.16,4.99,145.0
4210,53669920,0.75,False,Centrum-West,52.37517,4.88189,Private room,4,1,3,10,185.0,3,365,True,0,4,4.6,False,46.25,555.0,0.08,0.11,0.21,4.99,206.97808219178083
4211,53677632,0.0,False,De Pijp - Rivierenbuurt,52.35034,4.89152,Entire home/apt,3,2,1,6,240.0,3,365,True,0,0,5.0,False,80.0,720.0,0.1,0.24,0.2,4.99,240.0
4212,53699980,1.0,False,De Baarsjes - Oud-West,52.36592,4.8601,Entire home/apt,2,1,1,5,125.0,2,1125,True,0,0,3.0,False,62.5,250.0,0.06,0.15,0.14,4.99,125.0
4213,53701991,0.53,False,Westerpark,52.38376,4.87864,Private room,2,1,1,1,117.0,2,14,True,4,2,5.0,False,58.5,234.0,0.06,0.12,0.2,4.99,84.22465753424657
4214,53702944,0.45999999999999996,False,Zuid,52.35112,4.86273,Entire home/apt,2,1,1,8,150.0,4,365,True,0,0,5.0,False,75.0,600.0,0.04,0.15,0.23,4.99,151.4794520547945
4215,53720274,0.6499999999999999,False,Centrum-West,52.37028,4.88638,Private room,2,1,2,13,228.0,1,99,True,8,1,3.91,True,114.0,228.0,0.09,0.21,0.18,4.99,232.63561643835615
4216,53737795,0.51,True,Centrum-Oost,52.361141,4.91086,Private room,2,1,1,7,170.0,2,1125,True,5,7,4.97,False,85.0,340.0,0.07,0.24,0.21,4.99,198.26027397260273
4217,53744594,0.75,False,Oostelijk Havengebied - Indische Buurt,52.36395,4.94413,Entire home/apt,2,1,1,7,96.0,4,1125,True,0,0,5.0,False,48.0,384.0,0.06,0.09,0.16,4.99,134.15342465753426
4218,53772607,1.0,False,Noord-West,52.420845519879485,4.900433734858662,Entire home/apt,4,2,2,11,280.0,2,4,True,8,1,5.0,False,70.0,560.0,0.08,0.37,0.3,4.99,280.0
4219,53777552,0.4,False,Westerpark,52.3814,4.87204,Entire home/apt,2,1,1,1,149.0,5,15,True,1,0,5.0,False,74.5,745.0,0.07,0.14,0.18,4.99,149.0
4220,53790852,0.66,False,Centrum-West,52.37263,4.87554,Entire home/apt,4,2,2,9,207.0,3,32,True,0,0,5.0,False,51.75,621.0,0.09,0.18,0.3,4.99,207.12328767123287
4221,53794703,0.15000000000000002,False,Centrum-West,52.37428,4.87774,Entire home/apt,2,1,1,13,200.0,2,30,True,0,0,5.0,False,100.0,400.0,0.1,0.11,0.26,4.99,204.3835616438356
4222,53803653,0.4,False,Oostelijk Havengebied - Indische Buurt,52.36581,4.94368,Entire home/apt,4,2,1,19,386.0,3,30,True,5,2,5.0,False,96.5,1158.0,0.08,0.27,0.35000000000000003,4.99,392.6027397260274
4223,53805044,0.48000000000000004,False,De Pijp - Rivierenbuurt,52.35637,4.90362,Entire home/apt,4,2,2,13,415.0,5,10,True,9,1,4.82,True,103.75,2075.0,0.11,0.16,0.23,10.99,415.0
4224,53811328,0.78,False,Westerpark,52.37426,4.87007,Entire home/apt,2,1,1,9,186.0,6,21,True,0,1,4.25,False,93.0,1116.0,0.08,0.12,0.2,4.99,185.6986301369863
4225,53825405,1.0,True,Gaasperdam - Driemond,52.3002,4.9768,Private room,1,1,4,1,29.0,5,365,True,0,4,4.29,True,29.0,145.0,0.1,0.11,0.12,0.99,27.616438356164384
4226,53863659,0.5700000000000001,False,Westerpark,52.38428,4.88021,Entire home/apt,4,2,2,13,421.0,2,365,True,6,1,4.46,True,105.25,842.0,0.04,0.15,0.2,10.99,357.94246575342464
4227,53885386,1.0,False,Westerpark,52.37432,4.8705,Entire home/apt,2,1,1,1,140.0,2,365,True,0,2,5.0,True,70.0,280.0,0.05,0.2,0.19,4.99,140.0
4228,53897580,1.0,False,De Baarsjes - Oud-West,52.35909,4.86146,Entire home/apt,2,1,1,4,120.0,4,365,True,0,0,5.0,True,60.0,480.0,0.07,0.15,0.16,4.99,120.0
4229,53911469,0.71,False,Geuzenveld - Slotermeer,52.38294,4.83544,Private room,2,1,1,8,85.0,1,1125,True,19,0,4.75,False,42.5,85.0,0.06,0.06,0.15,4.99,89.27123287671233
4230,53981412,0.6399999999999999,False,Centrum-West,52.37907,4.88555,Entire home/apt,2,1,2,11,254.0,1,5,True,7,4,4.86,False,127.0,254.0,0.07,0.07,0.31,4.99,264.8767123287671
4231,53981665,0.24,False,De Pijp - Rivierenbuurt,52.34406,4.90165,Entire home/apt,4,2,4,15,499.0,2,21,True,0,1,4.6,False,124.75,998.0,0.1,0.3,0.25,10.99,499.0
4232,54043086,1.0,True,Westerpark,52.3836,4.86153,Private room,4,1,2,2,166.0,1,1125,True,4,6,4.85,False,41.5,166.0,0.07,0.2,0.15,4.99,157.72602739726028
4233,54071180,0.5700000000000001,False,Centrum-Oost,52.37085,4.91059,Private room,4,1,2,4,161.0,2,365,True,5,5,4.57,True,40.25,322.0,0.06,0.11,0.23,4.99,165.6027397260274
4234,54125298,1.0,False,De Baarsjes - Oud-West,52.36589,4.873,Entire home/apt,2,1,1,6,200.0,2,2,True,0,2,4.8,False,100.0,400.0,0.09,0.22,0.23,4.99,200.04383561643834
4235,54126733,0.41000000000000003,False,De Pijp - Rivierenbuurt,52.35376,4.90599,Entire home/apt,3,2,4,22,500.0,4,30,True,9,0,4.59,True,166.67,2000.0,0.15,0.35000000000000003,0.35000000000000003,10.99,500.0
4236,54164203,0.36,False,Centrum-Oost,52.36442,4.9073,Entire home/apt,4,2,1,9,199.0,2,365,True,0,1,5.0,False,49.75,398.0,0.08,0.14,0.19,4.99,204.41095890410958
4237,54171843,0.2400000000000001,False,Centrum-West,52.37684,4.89248,Private room,4,1,2,8,160.0,3,365,True,7,0,4.54,True,40.0,480.0,0.07,0.08,0.19,4.99,172.07945205479453
4238,54179027,0.56,False,Centrum-West,52.365959,4.88352,Entire home/apt,2,1,1,10,180.0,5,365,True,0,0,4.8,False,90.0,900.0,0.08,0.21,0.19,4.99,180.0
4239,54188619,0.94,False,Centrum-Oost,52.36331,4.90158,Entire home/apt,4,2,1,9,264.0,7,99,True,10,1,3.0,True,66.0,1848.0,0.1,0.24,0.28,4.99,340.7671232876712
4240,54189209,0.61,False,Centrum-Oost,52.36312,4.90046,Entire home/apt,4,2,2,17,364.0,7,99,True,8,1,3.0,True,91.0,2548.0,0.1,0.22,0.34,4.99,489.26027397260276
4241,54203826,0.44,False,De Baarsjes - Oud-West,52.36925,4.85339,Entire home/apt,2,1,1,11,190.0,3,30,True,8,0,5.0,False,95.0,570.0,0.08,0.16,0.2,4.99,200.24657534246575
4242,54220198,0.64,False,Oostelijk Havengebied - Indische Buurt,52.36436,4.93898,Entire home/apt,2,1,1,6,155.0,4,30,True,7,1,5.0,False,77.5,620.0,0.07,0.2,0.16,4.99,165.2876712328767
4243,54226395,0.0,False,Zuid,52.35374,4.88145,Entire home/apt,2,1,1,2,138.0,14,30,True,0,0,5.0,False,69.0,1932.0,0.06,0.13,0.18,4.99,138.0
4244,54239340,0.86,False,Zuid,52.34735,4.85056,Entire home/apt,2,1,1,6,189.0,2,365,True,2,0,5.0,True,94.5,378.0,0.09,0.19,0.2,4.99,198.68493150684932
4245,54239496,0.9,False,Bos en Lommer,52.37291,4.84956,Entire home/apt,2,1,1,3,143.0,2,30,True,0,2,5.0,False,71.5,286.0,0.05,0.16,0.17,4.99,128.74520547945207
4246,54244720,0.8,False,Bijlmer-Oost,52.32005,4.97986,Entire home/apt,2,1,1,6,130.0,2,365,True,0,2,5.0,False,65.0,260.0,0.06,0.16,0.18,4.99,130.013698630137
4247,54255244,0.9500000000000001,False,De Baarsjes - Oud-West,52.36473,4.87498,Private room,2,1,1,6,245.0,2,365,True,10,7,4.95,True,122.5,490.0,0.07,0.17,0.25,4.99,250.4794520547945
4248,54265741,0.3600000000000001,False,Centrum-Oost,52.36572,4.88266,Entire home/apt,2,1,1,13,345.0,1,365,True,0,1,5.0,True,172.5,345.0,0.07,0.19,0.27,4.99,295.5452054794521
4249,54271157,1.0,False,Bos en Lommer,52.37817,4.84771,Entire home/apt,4,2,2,6,200.0,3,365,True,0,1,5.0,False,50.0,600.0,0.07,0.21,0.3,4.99,200.0
4250,54295276,1.0,True,Noord-Oost,52.39745,4.93214,Entire home/apt,2,1,1,2,62.0,2,365,True,0,0,4.48,False,31.0,124.0,0.06,0.1,0.16,2.99,62.0
4251,54302897,0.72,False,Centrum-Oost,52.37078,4.90789,Shared room,1,1,2,3,79.0,1,14,True,0,0,5.0,True,79.0,79.0,0.04,0.11,0.18,4.99,67.25479452054795
4252,54311689,0.71,False,Slotervaart,52.35715,4.8372,Private room,2,1,1,9,119.0,3,40,True,2,1,5.0,False,59.5,357.0,0.08,0.14,0.21,4.99,115.97260273972603
4253,54316436,0.92,False,Westerpark,52.39356,4.87904,Entire home/apt,3,2,2,11,225.0,2,365,True,0,1,4.67,False,75.0,450.0,0.1,0.14,0.26,4.99,254.65753424657535
4254,54328953,0.5700000000000001,False,De Pijp - Rivierenbuurt,52.35766,4.8952,Private room,6,1,3,7,213.0,1,365,True,0,7,4.71,True,35.5,213.0,0.14,0.18,0.2,4.99,250.57808219178082
4255,54361387,0.9,False,Westerpark,52.39172,4.8728,Entire home/apt,2,1,1,9,277.0,3,9,True,0,0,4.0,False,138.5,831.0,0.04,0.17,0.21,4.99,295.54246575342466
4256,54362481,0.63,False,De Pijp - Rivierenbuurt,52.35755,4.89772,Shared room,1,1,2,10,60.0,1,14,True,0,0,3.68,True,60.0,60.0,0.06,0.13,0.14,2.99,47.68219178082192
4257,54362648,0.66,False,De Pijp - Rivierenbuurt,52.35776,4.89749,Private room,2,1,1,13,191.0,1,14,True,0,1,5.0,True,95.5,191.0,0.08,0.21,0.16,4.99,149.6986301369863
4258,54362723,0.36,False,De Pijp - Rivierenbuurt,52.35756,4.89771,Private room,2,1,1,7,191.0,1,14,True,0,0,5.0,True,95.5,191.0,0.06,0.15,0.17,4.99,149.6986301369863
4259,54365584,0.88,False,De Pijp - Rivierenbuurt,52.35742167096839,4.898897054447918,Entire home/apt,2,1,1,7,200.0,2,7,True,2,2,5.0,True,100.0,400.0,0.09,0.2,0.31,4.99,195.8904109589041
4260,54390237,0.64,False,De Pijp - Rivierenbuurt,52.35278559627098,4.892900975231645,Entire home/apt,2,1,1,10,271.0,1,7,True,0,1,5.0,True,135.5,271.0,0.06,0.22,0.32,4.99,273.6986301369863
4261,54390937,0.75,False,De Pijp - Rivierenbuurt,52.35693,4.88855,Entire home/apt,2,1,1,8,110.0,1,1,True,0,0,5.0,True,55.0,110.0,0.07,0.15,0.17,4.99,110.0
4262,54407030,0.25,False,De Baarsjes - Oud-West,52.37018,4.86312,Entire home/apt,2,1,1,5,91.0,25,30,True,0,0,5.0,False,45.5,2275.0,0.04,0.1,0.15,4.99,91.42465753424658
4263,501281870137313788,0.93,True,De Pijp - Rivierenbuurt,52.35627,4.90256,Private room,3,1,2,6,125.0,2,7,True,0,8,5.0,False,41.67,250.0,0.06,0.16,0.21,4.99,125.95616438356164
4264,517321672477420252,0.26,False,De Pijp - Rivierenbuurt,52.35303,4.90013,Entire home/apt,4,2,2,10,364.0,2,365,True,0,1,4.67,False,91.0,728.0,0.1,0.19,0.14,4.99,268.7260273972603
4265,528115351231758926,0.56,False,Centrum-West,52.37633,4.87951,Entire home/apt,2,1,1,10,193.0,7,365,True,0,0,5.0,True,96.5,1351.0,0.09,0.19,0.19,4.99,211.43561643835616
4266,543170865439479607,0.9199999999999999,False,De Pijp - Rivierenbuurt,52.35282,4.88662,Entire home/apt,4,2,2,11,275.0,2,365,True,0,0,5.0,False,68.75,550.0,0.15,0.24,0.24,4.99,275.0
4267,543574017266096903,0.36000000000000004,False,Centrum-Oost,52.37313,4.92258,Entire home/apt,2,1,1,8,275.0,3,1125,True,0,0,5.0,False,137.5,825.0,0.03,0.08,0.3,4.99,275.05479452054794
4268,543972624373040318,0.73,False,Oostelijk Havengebied - Indische Buurt,52.36328,4.93203,Private room,4,1,2,9,275.0,2,1125,True,0,0,4.67,False,68.75,550.0,0.12,0.17,0.23,4.99,276.0027397260274
4269,545360550318749900,0.79,False,Centrum-West,52.37455,4.88865,Entire home/apt,4,2,2,23,480.0,2,20,True,0,0,4.55,True,120.0,960.0,0.06,0.17,0.3,10.99,480.0
4270,546400781907953963,0.56,False,De Baarsjes - Oud-West,52.36248,4.87436,Entire home/apt,4,2,4,27,654.0,2,60,True,2,1,3.54,True,163.5,1308.0,0.16,0.18,0.31,10.99,653.3561643835617
4271,546897978264603893,0.26,False,Westerpark,52.38822,4.88304,Entire home/apt,2,1,1,7,130.0,5,1125,True,0,1,5.0,False,65.0,650.0,0.06,0.12,0.22,4.99,130.93424657534246
4272,547748558323324810,0.78,False,Oud-Noord,52.38688,4.90333,Entire home/apt,2,1,1,5,129.0,4,365,True,0,0,4.25,True,64.5,516.0,0.08,0.13,0.18,4.99,129.0
4273,547876810495448182,0.63,False,Bos en Lommer,52.3781,4.8388,Entire home/apt,4,2,2,7,199.0,4,17,True,0,0,5.0,False,49.75,796.0,0.06,0.18,0.24,4.99,197.78630136986303
4274,548208029251203092,0.86,False,Centrum-Oost,52.3644,4.88437,Private room,2,1,2,6,78.0,1,365,True,19,13,4.85,True,39.0,78.0,0.05,0.09,0.17,4.99,154.90684931506848
4275,548380521738164193,0.67,False,Slotervaart,52.3723,4.83904,Entire home/apt,2,1,1,11,200.0,1,30,True,0,0,5.0,False,100.0,200.0,0.11,0.17,0.19,4.99,200.0
4276,549012009520442628,1.0,False,Centrum-Oost,52.36128,4.9022,Entire home/apt,4,2,2,16,412.0,6,28,True,6,4,4.79,True,103.0,2472.0,0.11,0.18,0.22,10.99,428.91506849315067
4277,551470103531913655,0.6799999999999999,False,Zuid,52.34557,4.84637,Entire home/apt,2,1,1,5,120.0,3,22,True,0,1,5.0,False,60.0,360.0,0.06,0.13,0.17,4.99,121.26027397260275
4278,552037234042232469,0.5,False,De Baarsjes - Oud-West,52.36657,4.85272,Entire home/apt,2,1,1,13,300.0,3,365,True,5,0,5.0,False,150.0,900.0,0.16,0.17,0.26,4.99,304.6575342465753
4279,552703006680953442,0.75,False,Bos en Lommer,52.38567,4.85454,Entire home/apt,2,1,1,6,150.0,7,30,True,0,1,5.0,False,75.0,1050.0,0.09,0.18,0.2,4.99,150.0
4280,552877654878916749,0.43,False,Zuid,52.35087,4.86455,Entire home/apt,2,1,1,17,333.0,2,21,True,21,1,5.0,False,166.5,666.0,0.11,0.02,0.17,4.99,268.4109589041096
4281,553261226074908416,0.75,False,De Baarsjes - Oud-West,52.368374,4.866906,Entire home/apt,2,1,1,10,200.0,3,28,True,0,1,5.0,False,100.0,600.0,0.05,0.23,0.22,4.99,200.0
4282,554032391871247917,0.7,False,Centrum-Oost,52.36344,4.8865,Private room,2,1,1,2,128.0,2,30,True,3,3,5.0,False,64.0,256.0,0.07,0.13,0.14,4.99,128.5945205479452
4283,554125187195453744,1.0,False,IJburg - Zeeburgereiland,52.37538,4.96271,Entire home/apt,4,2,3,4,120.0,5,14,True,0,1,5.0,False,30.0,600.0,0.06,0.18,0.18,4.99,120.0
4284,555463422417538645,1.0,False,Westerpark,52.37581,4.87517,Entire home/apt,2,1,1,1,143.0,1,365,True,3,1,5.0,False,71.5,143.0,0.08,0.16,0.2,4.99,164.23287671232876
4285,557658982213555652,0.9,False,Centrum-West,52.38572,4.89452,Private room,3,1,1,8,159.0,3,365,True,2,2,4.57,True,53.0,477.0,0.08,0.17,0.22,4.99,116.8082191780822
4286,557825508624692297,0.6799999999999999,False,Oud-Noord,52.38912982785556,4.946807192071534,Entire home/apt,2,1,1,1,150.0,2,14,True,0,1,5.0,False,75.0,300.0,0.07,0.17,0.16,4.99,206.57534246575344
4287,558480112972118314,0.32,False,De Baarsjes - Oud-West,52.36181,4.85733,Entire home/apt,2,1,1,3,180.0,5,365,True,0,0,5.0,False,90.0,900.0,0.08,0.17,0.2,4.99,181.7780821917808
4288,559127777385590386,0.96,False,De Baarsjes - Oud-West,52.37116,4.87436,Shared room,3,1,2,13,275.0,2,60,True,5,2,4.57,False,91.67,550.0,0.06,0.21,0.21,4.99,221.46575342465752
4289,559792626893351044,1.0,True,Noord-Oost,52.40702,4.92947,Private room,1,1,1,3,42.0,1,2,True,0,11,4.569999999999999,True,42.0,42.0,0.09,0.08,0.14,0.99,41.88219178082192
4290,560681439204626628,0.75,False,De Baarsjes - Oud-West,52.37334182309648,4.861633585983764,Entire home/apt,2,1,1,13,145.0,13,30,True,0,1,5.0,False,72.5,1885.0,0.06,0.16,0.21,4.99,145.0
4291,560742014605158658,1.0,False,De Baarsjes - Oud-West,52.36847,4.86974,Entire home/apt,2,1,1,6,149.0,5,365,True,0,1,5.0,False,74.5,745.0,0.07,0.15,0.18,4.99,142.95890410958904
4292,560743575785664831,1.0,False,Westerpark,52.38561,4.87872,Entire home/apt,4,2,2,12,270.0,4,365,True,0,0,4.67,False,67.5,1080.0,0.08,0.2,0.19,4.99,273.5068493150685
4293,561377261110332673,1.0,True,Bijlmer-Centrum,52.32693,4.94865,Private room,3,1,1,4,65.0,3,50,True,0,4,3.79,False,21.67,195.0,0.06,0.11,0.17,2.99,65.48219178082192
4294,561997609077687306,0.98,False,Centrum-West,52.37397,4.8878,Private room,4,1,2,10,245.0,2,1001,True,11,3,5.0,False,61.25,490.0,0.07,0.16,0.22,4.99,254.5917808219178
4295,562037996686311448,0.35000000000000003,False,Oud-Oost,52.36447,4.92885,Entire home/apt,2,1,1,7,150.0,2,365,True,0,1,5.0,False,75.0,300.0,0.06,0.1,0.2,4.99,150.0
4296,562119607971470052,0.9,False,De Baarsjes - Oud-West,52.36722,4.87246,Entire home/apt,3,2,2,8,350.0,3,30,True,0,1,4.8,False,116.67,1050.0,0.08,0.26,0.22,4.99,350.0
4297,563476645413414886,0.33,False,De Baarsjes - Oud-West,52.36163,4.87334,Entire home/apt,2,1,1,7,200.0,2,30,True,0,1,5.0,False,100.0,400.0,0.09,0.21,0.3,4.99,200.0
4298,566381315060547679,1.0,False,Oostelijk Havengebied - Indische Buurt,52.364,4.93886,Entire home/apt,3,2,2,8,278.0,2,31,True,0,0,4.8,False,92.67,556.0,0.09,0.21,0.22,4.99,278.0602739726027
4299,566557466875252858,0.97,False,Bijlmer-Oost,52.31912,4.98176,Private room,1,1,1,5,90.0,4,28,True,13,2,4.88,True,90.0,360.0,0.06,0.11,0.16,4.99,98.82739726027397
4300,567386314948375404,0.67,False,Oud-Oost,52.35991,4.92609,Entire home/apt,2,1,1,15,175.0,1,20,True,0,3,5.0,False,87.5,175.0,0.07,0.18,0.17,4.99,175.0
4301,567829002669570759,0.58,False,De Baarsjes - Oud-West,52.37427,4.85615,Entire home/apt,2,1,1,7,120.0,2,30,True,0,0,5.0,False,60.0,240.0,0.05,0.16,0.15,4.99,120.0
4302,567991562823480190,0.9199999999999999,True,Noord-Oost,52.39717,4.9337,Entire home/apt,2,1,1,7,89.0,1,365,True,0,1,5.0,False,44.5,89.0,0.05,0.09,0.17,4.99,89.0
4303,568514877303578111,0.89,False,Noord-Oost,52.40619,4.93389,Entire home/apt,4,2,4,5,160.0,2,14,True,0,0,5.0,False,40.0,320.0,0.08,0.19,0.15,4.99,161.64383561643837
4304,568523400177884625,0.8300000000000001,False,De Baarsjes - Oud-West,52.36184,4.86656,Entire home/apt,2,1,1,11,266.0,2,365,True,0,0,5.0,False,133.0,532.0,0.02,0.14,0.21,4.99,294.3643835616438
4305,568561397403760678,0.88,False,Geuzenveld - Slotermeer,52.37567,4.80046,Entire home/apt,3,2,3,11,175.0,7,1125,True,2,4,4.25,False,58.33,1225.0,0.07,0.26,0.16,4.99,175.24931506849316
4306,568683128219348239,1.0,False,Westerpark,52.37654,4.87105,Entire home/apt,2,1,1,10,190.0,3,365,True,0,0,5.0,True,95.0,570.0,0.09,0.17,0.23,4.99,195.0958904109589
4307,569457202123189275,0.25,False,Westerpark,52.38326,4.87147,Entire home/apt,2,1,1,4,175.0,5,14,True,0,0,5.0,False,87.5,875.0,0.08,0.16,0.19,4.99,175.0
4308,569535770000075953,1.0,False,Centrum-West,52.3683,4.88555,Entire home/apt,2,1,1,5,120.0,30,41,True,0,0,5.0,False,60.0,3600.0,0.06,0.17,0.19,4.99,120.0
4309,571526139623297641,0.78,False,Watergraafsmeer,52.35456,4.92854,Entire home/apt,2,1,2,9,197.0,3,365,True,3,0,5.0,False,98.5,591.0,0.09,0.16,0.22,4.99,180.9041095890411
4310,571534108510812775,0.15,False,Westerpark,52.38818,4.880607,Entire home/apt,3,2,2,12,183.0,2,20,True,0,0,5.0,False,61.0,366.0,0.07,0.19,0.18,4.99,188.28493150684932
4311,572146163845162871,1.0,True,Zuid,52.35911,4.87836,Private room,2,1,1,5,131.0,2,30,True,3,7,5.0,True,65.5,262.0,0.06,0.12,0.17,4.99,128.46575342465752
4312,573118533993207057,0.43,False,De Baarsjes - Oud-West,52.36591,4.87323,Entire home/apt,2,1,1,4,150.0,2,30,True,0,1,5.0,False,75.0,300.0,0.08,0.21,0.27,4.99,150.82191780821918
4313,573483136389747902,0.8200000000000001,False,Westerpark,52.37438,4.86532,Entire home/apt,2,1,1,7,140.0,2,30,True,0,0,4.0,False,70.0,280.0,0.07,0.16,0.17,4.99,140.0
